person,year,labinc,hours,pp,group,cumul_hours,occswitch,jdum2,jdum3,jdum4,jdum5,jdum6,jdum7,jdum8,jdum9
6156,1990,17358.22,2080,0,2,3880,0,0,0,0,0,0,0,0,1
6156,2000,14195.86,1120,1,2,5000,0,0,0,0,0,1,0,0,0
6156,2002,32129.38,2080,0,2,7080,1,0,0,0,1,0,0,0,0
6157,1984,,3100,1,1,3100,0,1,0,0,0,0,0,0,0
6157,1985,30400.93,4465,1,1,7565,1,0,0,0,0,0,0,1,0
6158,1987,32629.73,2055,1,2,2055,0,1,0,0,0,0,0,0,0
6158,1988,42407.51,2340,1,2,4395,0,1,0,0,0,0,0,0,0
6158,1989,46975.14,2340,1,2,6735,0,1,0,0,0,0,0,0,0
6158,1990,60753.77,2282,1,2,9017,0,1,0,0,0,0,0,0,0
6158,1991,58455.97,2682,1,2,11699,0,1,0,0,0,0,0,0,0
6158,1992,59062.12,2720,1,2,14419,1,0,0,0,0,0,0,1,0
6158,1993,22641.56,1065,1,2,15484,1,1,0,0,0,0,0,0,0
6158,1994,8827.499,840,1,2,16324,0,1,0,0,0,0,0,0,0
6158,1996,36842.33,2000,1,2,18324,0,1,0,0,0,0,0,0,0
6158,1998,49499.48,2340,1,2,20664,0,1,0,0,0,0,0,0,0
6158,2000,48759.1,2080,1,2,22744,0,1,0,0,0,0,0,0,0
6158,2002,51528.24,2236,1,2,24980,1,0,0,0,1,0,0,0,0
6158,2004,75036.2,2526,1,2,27506,1,1,0,0,0,0,0,0,0
6158,2006,64917.09,2340,1,2,29846,0,1,0,0,0,0,0,0,0
6158,2008,60786.61,2340,1,2,32186,0,1,0,0,0,0,0,0,0
6158,2010,45000,2236,1,2,34422,0,1,0,0,0,0,0,0,0
6158,2012,52240.37,2444,1,2,36866,0,1,0,0,0,0,0,0,0
6158,2014,64488.18,2236,1,2,39102,0,1,0,0,0,0,0,0,0
6159,1988,51626.53,2500,0,3,2500,0,0,0,0,1,0,0,0,0
6159,1989,56304.01,2080,1,3,4580,0,0,0,0,1,0,0,0,0
6159,1990,53409.91,2080,0,3,6660,0,0,0,0,1,0,0,0,0
6159,1991,47027.43,2080,1,3,8740,0,0,0,0,1,0,0,0,0
6159,1992,49736.52,2080,0,3,10820,0,0,0,0,1,0,0,0,0
6159,1993,48302,2080,1,3,12900,0,0,0,0,1,0,0,0,0
6159,1994,50022.49,2296,0,3,15196,0,0,0,0,1,0,0,0,0
6159,1996,58391.61,2080,1,3,17276,0,0,0,0,1,0,0,0,0
6159,1998,56188.61,2080,0,3,19356,0,0,0,0,1,0,0,0,0
6159,2002,60621.46,2108,1,3,21464,0,0,0,0,1,0,0,0,0
6160,2002,84870.05,2704,0,3,2704,0,0,0,0,1,0,0,0,0
6161,2000,6332.35,960,0,1,960,0,0,0,0,0,0,1,0,0
6162,1989,21114,1880,0,2,1880,0,0,0,0,0,0,0,0,0
6162,1992,24868.26,2000,1,2,3880,0,0,1,0,0,0,0,0,0
6162,1993,36226.5,1640,1,2,5520,0,0,1,0,0,0,0,0,0
6162,1994,41930.62,2080,1,2,7600,0,0,1,0,0,0,0,0,0
6162,1996,34756.91,2080,1,2,9680,1,1,0,0,0,0,0,0,0
6162,1998,46823.84,2080,1,2,11760,0,1,0,0,0,0,0,0,0
6162,2000,37994.1,2080,1,2,13840,0,1,0,0,0,0,0,0,0
6162,2002,46072.31,2600,1,2,16440,1,0,0,0,1,0,0,0,0
6162,2004,40404.11,2080,1,2,18520,1,0,1,0,0,0,0,0,0
6162,2006,50851.72,2080,0,2,20600,0,0,1,0,0,0,0,0,0
6162,2008,45589.96,2120,1,2,22720,0,0,1,0,0,0,0,0,0
6164,2002,55771.74,2080,1,3,2080,0,0,0,0,1,0,0,0,0
6165,1988,5531.414,800,0,2,800,0,0,0,0,1,0,0,0,0
6165,1989,28152.01,2156,0,2,2956,0,0,0,0,1,0,0,0,0
6165,2000,15197.64,2340,0,2,5296,0,0,0,0,0,0,1,0,0
6165,2006,27048.79,832,0,2,6128,0,0,0,0,0,0,1,0,0
6166,1985,42561.3,2400,0,1,2400,0,0,0,1,0,0,0,0,0
6166,1986,47713.82,2490,0,1,4890,1,0,0,0,1,0,0,0,0
6166,1987,42226.71,2080,0,1,6970,1,0,0,0,0,1,0,0,0
6166,1988,48860.82,2080,0,1,9050,0,0,0,0,0,1,0,0,0
6166,2002,47284.74,2756,1,1,11806,0,0,0,0,1,0,0,0,0
6168,1990,8345.299,1100,0,1,1100,0,0,0,0,0,0,0,1,0
6168,1991,5829.582,690,1,1,1790,0,0,0,0,0,0,0,1,0
6168,1992,7507.106,1406,1,1,3196,0,0,0,0,0,0,0,1,0
6168,1996,12512.49,1943,0,1,5139,0,0,0,0,0,0,0,0,1
6168,2002,7274.575,1264,0,1,6403,0,0,0,0,1,0,0,0,0
6168,2008,23301.53,1920,1,1,8323,0,0,0,0,0,0,1,0,0
6168,2012,18996.5,2000,1,1,10323,0,0,0,0,0,0,1,0,0
6169,1991,40038.34,2740,0,1,2740,0,0,0,0,0,0,0,0,0
6170,1984,22514.08,1960,0,2,1960,0,0,0,0,0,1,0,0,0
6170,1985,50668.21,800,0,2,2760,0,0,0,0,0,1,0,0,0
6170,1986,25852.94,1480,0,2,4240,0,0,0,0,0,1,0,0,0
6170,1987,51823.69,2080,0,2,6320,0,0,0,0,0,1,0,0,0
6170,1988,53470.34,2400,0,2,8720,0,0,0,0,0,1,0,0,0
6170,1989,42228.01,2170,0,2,10890,1,0,0,1,0,0,0,0,0
6170,1990,50071.79,2600,0,2,13490,1,0,0,0,0,1,0,0,0
6170,1991,,1450,0,2,14940,0,0,0,0,0,1,0,0,0
6170,1994,22068.75,2072,0,2,17012,0,0,0,0,0,1,0,0,0
6170,1996,34756.91,2080,0,2,19092,0,0,0,0,0,1,0,0,0
6170,1998,48161.66,2080,0,2,21172,0,0,0,0,0,1,0,0,0
6170,2000,37994.1,2080,0,2,23252,0,0,0,0,0,1,0,0,0
6170,2002,50922.03,2080,0,2,25332,1,0,0,0,1,0,0,0,0
6170,2004,35786.5,2080,0,2,27412,1,0,0,0,0,1,0,0,0
6170,2006,57343.43,2080,0,2,29492,0,0,0,0,0,1,0,0,0
6170,2008,40524.41,2080,0,2,31572,0,0,0,0,0,1,0,0,0
6170,2010,50000,2400,0,2,33972,0,0,0,0,0,1,0,0,0
6170,2012,47491.25,2080,0,2,36052,0,0,0,0,0,1,0,0,0
6171,1985,20713.17,4116,0,2,4116,0,1,0,0,0,0,0,0,0
6172,1992,31085.33,2080,0,1,2080,0,1,0,0,0,0,0,0,0
6172,1993,30188.75,2120,0,1,4200,0,1,0,0,0,0,0,0,0
6172,1994,29425,2080,0,1,6280,1,0,0,0,0,0,0,0,0
6172,2002,48497.17,2624,1,1,8904,0,0,0,0,1,0,0,0,0
6173,1992,7771.332,680,0,1,680,0,0,1,0,0,0,0,0,0
6173,1993,21132.13,2080,0,1,2760,1,0,0,0,0,0,0,1,0
6173,1994,22068.75,2430,0,1,5190,1,0,0,0,0,1,0,0,0
6173,1996,43098.57,3120,0,1,8310,0,0,0,0,0,1,0,0,0
6173,1998,36121.25,2330,0,1,10640,0,0,0,0,0,1,0,0,0
6173,2000,51669.45,2080,0,1,12720,0,0,0,0,0,1,0,0,0
6173,2002,61833.89,2080,0,1,14800,1,0,0,0,1,0,0,0,0
6173,2004,50793.74,2080,0,1,16880,1,0,0,0,0,1,0,0,0
6173,2006,56261.48,2600,0,1,19480,0,0,0,0,0,1,0,0,0
6173,2008,53694.84,1920,0,1,21400,0,0,0,0,0,1,0,0,0
6173,2010,25867,2880,0,1,24280,0,0,0,0,0,1,0,0,0
6173,2012,56989.5,1950,0,1,26230,0,0,0,0,0,1,0,0,0
6173,2014,78307.08,3120,0,1,29350,0,0,0,0,0,1,0,0,0
6174,1987,13435.77,1248,0,1,1248,0,0,0,0,0,0,0,1,0
6174,1988,13828.54,1248,0,1,2496,0,0,0,0,0,0,0,1,0
6174,1991,10089.66,1228,1,1,3724,0,0,0,0,0,0,1,0,0
6174,1996,19463.87,2080,1,1,5804,0,0,0,0,0,0,0,1,0
6174,1998,19532.23,2392,1,1,8196,0,0,0,0,0,0,0,1,0
6176,1987,17274.56,2000,1,2,2000,0,1,0,0,0,0,0,0,0
6176,1988,28578.97,2080,1,2,4080,0,1,0,0,0,0,0,0,0
6176,1989,35190.01,1990,1,2,6070,0,1,0,0,0,0,0,0,0
6176,1990,40057.43,2185,1,2,8255,0,1,0,0,0,0,0,0,0
6176,1991,48046,2080,1,2,10335,0,1,0,0,0,0,0,0,0
6176,1992,49736.52,2080,1,2,12415,0,1,0,0,0,0,0,0,0
6176,1993,48302,2080,1,2,14495,0,1,0,0,0,0,0,0,0
6176,1994,47079.99,2080,1,2,16575,0,1,0,0,0,0,0,0,0
6176,1996,58391.61,2080,1,2,18655,0,1,0,0,0,0,0,0,0
6176,1998,60202.07,2600,1,2,21255,1,0,1,0,0,0,0,0,0
6176,2000,69655.85,2080,1,2,23335,0,0,1,0,0,0,0,0,0
6177,1991,14413.8,1601,0,1,1601,0,0,0,0,0,0,0,1,0
6177,1992,17096.93,1437,0,1,3038,0,0,0,0,0,0,0,1,0
6177,1993,13584.94,1924,0,1,4962,0,0,0,0,0,0,0,1,0
6177,1994,16183.75,1890,0,1,6852,0,0,0,0,0,0,0,1,0
6177,2002,23036.15,2808,0,1,9660,0,0,0,0,1,0,0,0,0
6179,1987,5374.308,1400,0,1,1400,0,0,0,0,0,0,1,0,0
6179,1989,14076,1590,0,1,2990,0,0,0,0,0,0,0,1,0
6179,1990,23366.84,2160,0,1,5150,0,0,0,0,0,0,0,1,0
6179,1991,12658.52,2240,0,1,7390,0,0,0,0,0,0,0,1,0
6179,1996,11817.35,2040,0,1,9430,0,0,0,0,0,0,0,1,0
6179,1998,20067.36,1692,0,1,11122,0,0,0,0,0,0,0,1,0
6179,2002,,1285,0,1,12407,0,0,0,0,1,0,0,0,0
6180,1986,51689.97,3030,0,2,3030,0,0,0,0,1,0,0,0,0
6180,1987,24952.14,2051,0,2,5081,0,0,0,0,1,0,0,0,0
6180,1988,27657.07,2537,0,2,7618,1,0,0,0,0,0,0,1,0
6180,1989,12316.5,1675,0,2,9293,1,0,0,0,0,1,0,0,0
6180,2000,32928.22,2080,1,2,11373,0,0,0,0,0,1,0,0,0
6180,2002,29098.3,1840,1,2,13213,1,0,0,0,1,0,0,0,0
6180,2004,42712.92,2205,1,2,15418,1,0,0,0,0,0,0,1,0
6180,2006,34622.45,2496,1,2,17914,1,0,0,0,0,1,0,0,0
6180,2008,75983.26,3600,1,2,21514,0,0,0,0,0,1,0,0,0
6181,1987,7677.583,1120,0,1,1120,0,0,0,0,0,0,0,1,0
6181,1989,5278.501,510,0,1,1630,0,0,0,0,0,0,0,1,0
6181,1990,6569.419,1708,0,1,3338,1,0,0,0,0,0,1,0,0
6181,2002,18186.44,2080,0,1,5418,0,0,0,0,1,0,0,0,0
6183,1989,15835.5,780,0,2,780,0,0,0,0,1,0,0,0,0
6183,1990,16690.6,924,0,2,1704,0,0,0,0,1,0,0,0,0
6183,1991,20819.94,1206,0,2,2910,0,0,0,0,1,0,0,0,0
6183,1993,54339.75,3530,0,2,6440,0,0,0,0,1,0,0,0,0
6183,1994,42857.51,3480,0,2,9920,0,0,0,0,1,0,0,0,0
6183,1996,40318.02,2340,0,2,12260,0,0,0,0,1,0,0,0,0
6185,2002,,2344,1,3,2344,0,0,0,0,1,0,0,0,0
6186,1986,35785.36,2110,0,3,2110,0,0,1,0,0,0,0,0,0
6186,1987,35508.82,2080,1,3,4190,1,1,0,0,0,0,0,0,0
6186,1988,44251.31,2080,0,3,6270,1,0,0,0,0,0,0,0,1
6186,1989,32774.21,2080,1,3,8350,1,1,0,0,0,0,0,0,0
6187,1989,14955.75,1960,0,2,1960,0,1,0,0,0,0,0,0,0
6187,1990,18359.66,2000,0,2,3960,0,1,0,0,0,0,0,0,0
6187,1991,20819.94,2080,1,2,6040,0,1,0,0,0,0,0,0,0
6187,1992,18651.2,2080,1,2,8120,0,1,0,0,0,0,0,0,0
6187,2008,40524.41,2080,0,2,10200,0,0,0,0,1,0,0,0,0
6187,2010,103000,2080,0,2,12280,0,0,0,0,1,0,0,0,0
6187,2012,28494.75,2340,0,2,14620,0,0,0,0,1,0,0,0,0
6187,2014,18425.2,2080,0,2,16700,0,0,0,0,1,0,0,0,0
6190,1989,12316.5,1304,0,2,1304,0,0,0,0,0,0,1,0,0
6191,1988,33188.48,2200,1,1,2200,0,0,0,0,0,1,0,0,0
6191,1989,35190.01,1620,0,1,3820,1,0,1,0,0,0,0,0,0
6191,1990,46733.67,1966,0,1,5786,0,0,1,0,0,0,0,0,0
6192,1990,8345.299,1502,1,1,1502,0,0,0,0,0,0,1,0,0
6193,1985,55735.04,2080,0,2,2080,0,0,0,0,1,0,0,0,0
6193,1987,19193.96,1990,0,2,4070,0,0,0,0,0,1,0,0,0
6193,1988,27657.07,1280,0,2,5350,1,1,0,0,0,0,0,0,0
6193,1989,17595,1850,1,2,7200,1,0,0,0,0,0,0,0,1
6193,1990,18359.66,2516,0,2,9716,0,0,0,0,0,0,0,0,1
6193,1991,17616.87,2801,1,2,12517,1,0,0,0,0,0,1,0,0
6193,1992,27976.79,4020,0,2,16537,1,0,0,0,0,0,0,0,0
6193,1993,19622.69,4106,0,2,20643,0,0,0,0,0,0,0,0,0
6193,1996,69513.83,3290,0,2,23933,0,0,0,0,0,1,0,0,0
6193,1998,58864.25,2860,0,2,26793,0,0,0,0,0,1,0,0,0
6193,2002,14549.15,2080,0,2,28873,0,0,0,0,1,0,0,0,0
6193,2004,23088.06,1560,0,2,30433,1,0,1,0,0,0,0,0,0
6193,2006,36786.35,2080,0,2,32513,0,0,1,0,0,0,0,0,0
6193,2008,42550.63,2080,0,2,34593,0,0,1,0,0,0,0,0,0
6193,2010,49000,2080,0,2,36673,0,0,1,0,0,0,0,0,0
6193,2012,47491.25,2080,0,2,38753,0,0,1,0,0,0,0,0,0
6193,2014,51129.91,2080,0,2,40833,1,0,0,0,0,0,0,0,0
6194,2002,84870.05,3380,1,3,3380,0,0,0,0,1,0,0,0,0
6195,2002,27885.87,2080,0,3,2080,0,0,0,0,1,0,0,0,0
6197,1984,8946.88,640,0,1,640,0,0,0,0,1,0,0,0,0
6197,1985,19622.79,1440,0,1,2080,1,0,0,0,0,1,0,0,0
6197,1986,19256.5,1420,0,1,3500,0,0,0,0,0,1,0,0,0
6197,1987,32629.73,2010,0,1,5510,1,0,0,0,1,0,0,0,0
6197,1988,27657.07,2080,0,1,7590,1,0,0,0,0,1,0,0,0
6197,1989,26392.51,2080,0,1,9670,0,0,0,0,0,1,0,0,0
6197,1990,28641.06,2080,0,1,11750,0,0,0,0,0,1,0,0,0
6197,2000,,1748,0,1,13498,0,0,0,0,0,1,0,0,0
6198,1994,13241.25,1989,0,2,1989,0,0,0,0,0,0,1,0,0
6198,1996,9453.88,1440,0,2,3429,0,0,0,0,0,0,1,0,0
6199,1985,15200.46,1751,0,1,1751,0,0,0,0,0,0,0,0,0
6199,1988,20281.85,2340,1,1,4091,0,0,0,0,0,0,1,0,0
6199,1989,,2308,1,1,6399,0,0,0,0,0,0,1,0,0
6199,1990,11683.42,2301,0,1,8700,1,0,0,0,0,0,0,0,1
6199,1991,24023,2080,1,1,10780,0,0,0,0,0,0,0,0,1
6199,1992,20205.46,2080,1,1,12860,0,0,0,0,0,0,0,0,1
6199,1993,21132.13,2080,1,1,14940,0,0,0,0,0,0,0,0,1
6199,1994,14712.5,2080,1,1,17020,0,0,0,0,0,0,0,0,1
6199,1996,19463.87,2080,0,1,19100,0,0,0,0,0,0,0,0,1
6199,1998,33445.6,2080,1,1,21180,1,0,0,0,0,1,0,0,0
6199,2002,40980.11,2600,0,1,23780,0,0,0,0,1,0,0,0,0
6199,2004,,2340,1,1,26120,1,0,0,0,0,0,0,0,1
6199,2006,,2080,1,1,28200,0,0,0,0,0,0,0,0,1
6199,2008,36877.21,2080,1,1,30280,0,0,0,0,0,0,0,0,1
6199,2010,,2340,1,1,32620,0,0,0,0,0,0,0,0,1
6199,2012,25645.27,2704,1,1,35324,0,0,0,0,0,0,0,0,1
6199,2014,30033.99,2445,1,1,37769,0,0,0,0,0,0,0,0,1
6200,1987,6717.885,1090,0,2,1090,0,0,0,0,0,0,0,1,0
6200,1988,11062.83,1560,0,2,2650,1,0,0,0,1,0,0,0,0
6200,1989,31671.01,1400,0,2,4050,0,0,0,0,1,0,0,0,0
6200,1990,38388.37,1480,0,2,5530,1,0,0,0,0,1,0,0,0
6200,1991,35233.73,2600,0,2,8130,0,0,0,0,0,1,0,0,0
6200,1992,37302.39,2600,0,2,10730,0,0,0,0,0,1,0,0,0
6200,1993,43773.69,2600,0,2,13330,0,0,0,0,0,1,0,0,0
6200,1994,44137.49,2600,0,2,15930,0,0,0,0,0,1,0,0,0
6200,1996,41708.3,2080,0,2,18010,0,0,0,0,0,1,0,0,0
6200,1998,42810.36,2080,0,2,20090,1,0,0,0,1,0,0,0,0
6200,2000,44326.45,2080,0,2,22170,0,0,0,0,1,0,0,0,0
6200,2002,96994.34,1090,0,2,23260,0,0,0,0,1,0,0,0,0
6200,2004,9235.226,1480,1,2,24740,1,0,0,0,0,0,0,1,0
6200,2006,21098.05,2080,1,2,26820,1,0,0,0,0,1,0,0,0
6200,2008,20262.2,2080,0,2,28900,0,0,0,0,0,1,0,0,0
6200,2010,22000,2080,1,2,30980,0,0,0,0,0,1,0,0,0
6200,2012,20896.15,2080,1,2,33060,0,0,0,0,0,1,0,0,0
6201,1984,5245.591,784,0,2,784,0,0,0,0,0,1,0,0,0
6201,2004,27705.68,2444,0,2,3228,0,0,0,0,0,1,0,0,0
6201,2008,22288.42,1820,0,2,5048,0,0,0,0,0,1,0,0,0
6201,2010,28000,2340,0,2,7388,0,0,0,0,0,1,0,0,0
6201,2012,33243.88,2120,0,2,9508,1,0,0,0,0,0,1,0,0
6202,1986,11888.69,1250,0,2,1250,0,0,0,0,0,0,0,1,0
6202,1987,7677.583,1660,0,2,2910,0,0,0,0,0,0,0,1,0
6202,1988,14750.44,1690,0,2,4600,0,0,0,0,0,0,0,1,0
6202,1994,22068.75,2080,0,2,6680,0,1,0,0,0,0,0,0,0
6202,1996,23634.7,2080,0,2,8760,0,1,0,0,0,0,0,0,0
6206,1990,26704.96,560,0,2,560,0,1,0,0,0,0,0,0,0
6206,1991,16015.33,2080,0,2,2640,0,1,0,0,0,0,0,0,0
6206,1992,19428.33,2230,0,2,4870,0,1,0,0,0,0,0,0,0
6206,1993,21132.13,2272,0,2,7142,0,1,0,0,0,0,0,0,0
6206,1998,14716.06,2800,0,2,9942,0,1,0,0,0,0,0,0,0
6206,2002,15761.58,2080,1,2,12022,0,0,0,0,1,0,0,0,0
6207,1989,17595,2056,0,2,2056,0,0,0,0,0,0,0,1,0
6207,2002,49709.6,2548,0,2,4604,0,0,0,0,1,0,0,0,0
6207,2008,40524.41,850,0,2,5454,0,0,0,0,0,0,1,0,0
6208,1986,57654.2,2040,0,2,2040,0,0,0,0,0,0,1,0,0
6208,1987,26871.54,2080,0,2,4120,0,0,0,0,0,0,1,0,0
6208,1988,77439.8,2080,0,2,6200,0,0,0,0,0,0,1,0,0
6208,1989,70380.02,2080,0,2,8280,0,0,0,0,0,0,1,0,0
6208,1990,73438.63,2080,0,2,10360,0,0,0,0,0,0,1,0,0
6208,1991,65662.88,2080,0,2,12440,0,0,0,0,0,0,1,0,0
6208,1992,68387.72,2080,0,2,14520,0,0,0,0,0,0,1,0,0
6208,1993,67924.69,2080,0,2,16600,0,0,0,0,0,0,1,0,0
6208,1994,69884.37,2080,0,2,18680,0,0,0,0,0,0,1,0,0
6208,1996,66733.27,2080,0,2,20760,0,0,0,0,0,0,1,0,0
6208,1998,80269.44,2080,1,2,22840,0,0,0,0,0,0,1,0,0
6209,2002,,2080,0,2,2080,0,0,0,0,1,0,0,0,0
6209,2004,12121.23,2080,0,2,4160,1,0,0,0,0,0,1,0,0
6210,2002,23036.15,2080,1,1,2080,0,0,0,0,1,0,0,0,0
6211,1992,62170.66,2944,0,3,2944,0,0,0,0,0,0,0,1,0
6212,1986,23856.91,1820,1,1,1820,0,0,0,0,0,0,0,1,0
6212,1987,28790.94,1820,0,1,3640,0,0,0,0,0,0,0,1,0
6212,1988,27657.07,1750,0,1,5390,0,0,0,0,0,0,0,1,0
6212,1989,12316.5,1532,1,1,6922,0,0,0,0,0,0,0,1,0
6213,1987,40307.31,2596,0,1,2596,0,0,0,0,0,1,0,0,0
6214,1988,18438.05,2080,0,1,2080,0,0,0,0,0,0,1,0,0
6214,1989,17595,2080,0,1,4160,1,0,0,0,0,0,0,1,0
6214,1990,23366.84,2080,0,1,6240,1,0,0,0,0,0,1,0,0
6214,1992,27976.79,2080,0,1,8320,0,0,0,0,0,0,1,0,0
6215,1984,35670.02,1680,0,1,1680,0,1,0,0,0,0,0,0,0
6215,1985,30400.93,1980,0,1,3660,0,1,0,0,0,0,0,0,0
6215,1986,43538.86,1840,0,1,5500,0,1,0,0,0,0,0,0,0
6215,1987,46065.5,2035,0,1,7535,0,1,0,0,0,0,0,0,0
6215,1988,46095.12,2080,0,1,9615,0,1,0,0,0,0,0,0,0
6215,1989,45747.01,2080,0,1,11695,0,1,0,0,0,0,0,0,0
6215,1990,33381.2,2080,0,1,13775,0,1,0,0,0,0,0,0,0
6215,1991,46444.47,2080,0,1,15855,0,1,0,0,0,0,0,0,0
6215,1992,38856.66,3130,0,1,18985,0,1,0,0,0,0,0,0,0
6215,1993,37735.94,2614,0,1,21599,0,1,0,0,0,0,0,0,0
6215,1994,44137.49,1519,0,1,23118,0,1,0,0,0,0,0,0,0
6215,1996,54220.79,2080,0,1,25198,0,1,0,0,0,0,0,0,0
6215,1998,40134.72,3900,0,1,29098,0,1,0,0,0,0,0,0,0
6215,2000,58257.62,2080,1,1,31178,0,1,0,0,0,0,0,0,0
6215,2002,,1976,1,1,33154,1,0,0,0,1,0,0,0,0
6215,2004,46176.13,1924,1,1,35078,1,1,0,0,0,0,0,0,0
6215,2006,50851.72,1924,0,1,37002,0,1,0,0,0,0,0,0,0
6215,2008,50655.51,1820,1,1,38822,0,1,0,0,0,0,0,0,0
6215,2010,40000,1645,0,1,40467,0,1,0,0,0,0,0,0,0
6215,2012,47491.25,1976,0,1,42443,0,1,0,0,0,0,0,0,0
6216,1987,38387.91,2331,0,1,2331,0,0,0,0,0,0,0,0,0
6216,1988,47938.92,3549,0,1,5880,1,0,0,0,0,0,1,0,0
6216,1989,43987.51,4126,0,1,10006,1,0,0,0,0,0,0,0,0
6216,1990,48402.73,4065,0,1,14071,1,0,0,0,0,0,1,0,0
6216,1991,44842.94,4000,0,1,18071,0,0,0,0,0,0,1,0,0
6216,1992,45073.73,4160,0,1,22231,0,0,0,0,0,0,1,0,0
6216,1993,51320.88,4030,0,1,26261,0,0,0,0,0,0,1,0,0
6216,1994,55907.49,4035,0,1,30296,0,0,0,0,0,0,1,0,0
6216,1996,63952.72,4160,0,1,34456,0,0,0,0,0,0,1,0,0
6216,1998,46823.84,2560,0,1,37016,1,0,0,0,0,0,0,0,0
6216,2000,40527.04,2080,0,1,39096,0,0,0,0,0,0,0,0,0
6216,2002,51225.13,2080,0,1,41176,1,0,0,0,1,0,0,0,0
6216,2004,39249.71,2080,0,1,43256,1,0,0,0,0,0,0,0,0
6216,2006,37868.3,2080,0,1,45336,0,0,0,0,0,0,0,0,0
6216,2008,45589.96,2080,0,1,47416,0,0,0,0,0,0,0,0,0
6216,2010,52000,2656,0,1,50072,0,0,0,0,0,0,0,0,0
6216,2012,52240.37,2288,0,1,52360,0,0,0,0,0,0,0,0,0
6216,2014,50669.29,2080,0,1,54440,0,0,0,0,0,0,0,0,0
6217,2002,,1240,1,1,1240,0,0,0,0,1,0,0,0,0
6217,2008,15196.65,1976,1,1,3216,0,0,0,0,0,0,1,0,0
6217,2010,24800,1880,1,1,5096,0,0,0,0,0,0,1,0,0
6217,2014,23952.75,2080,1,1,7176,0,0,0,0,0,0,1,0,0
6218,2002,27885.87,2080,0,2,2080,0,0,0,0,1,0,0,0,0
6219,1993,37735.94,2280,0,2,2280,0,1,0,0,0,0,0,0,0
6219,1994,32367.5,3400,0,2,5680,0,1,0,0,0,0,0,0,0
6219,1998,28094.3,2080,0,2,7760,0,0,0,0,0,0,1,0,0
6219,2002,30310.73,2080,0,2,9840,0,0,0,0,1,0,0,0,0
6219,2012,14247.37,1430,0,2,11270,0,0,0,0,0,1,0,0,0
6219,2014,18425.2,1460,0,2,12730,0,0,0,0,0,1,0,0,0
6220,1987,17781.28,1590,0,1,1590,0,0,0,0,0,0,0,0,1
6220,1988,16594.24,2266,0,1,3856,0,0,0,0,0,0,0,0,1
6220,1989,19213.74,2284,0,1,6140,0,0,0,0,0,0,0,0,1
6220,1990,,2080,0,1,8220,0,0,0,0,0,0,0,0,1
6220,1991,18417.63,1990,0,1,10210,0,0,0,0,0,0,0,0,1
6220,1992,,1945,0,1,12155,0,0,0,0,0,0,0,0,1
6220,1993,21132.13,2080,0,1,14235,0,0,0,0,0,0,0,0,1
6220,1994,21038.87,2080,0,1,16315,0,0,0,0,0,0,0,0,1
6220,1996,18768.73,2080,0,1,18395,0,0,0,0,0,0,0,0,1
6220,1998,18729.54,2080,0,1,20475,0,0,0,0,0,0,0,0,1
6220,2000,20263.52,1920,0,1,22395,0,0,0,0,0,0,0,0,1
6220,2002,20611.3,2080,0,1,24475,1,0,0,0,1,0,0,0,0
6220,2004,19624.85,2080,0,1,26555,1,0,0,0,0,0,0,0,1
6220,2006,22720.98,1976,0,1,28531,0,0,0,0,0,0,0,0,1
6220,2008,22288.42,1924,0,1,30455,0,0,0,0,0,0,0,0,1
6220,2010,,1872,0,1,32327,0,0,0,0,0,0,0,0,1
6220,2012,22320.89,1976,0,1,34303,0,0,0,0,0,0,0,0,1
6220,2014,23031.49,2080,0,1,36383,0,0,0,0,0,0,0,0,1
6221,1996,9731.936,500,0,2,500,0,0,0,0,0,0,1,0,0
6221,1998,8695.855,1040,0,2,1540,0,0,0,0,0,0,1,0,0
6221,2000,,2080,0,2,3620,0,0,0,0,0,0,1,0,0
6221,2002,9214.462,1560,0,2,5180,1,0,0,0,1,0,0,0,0
6221,2004,,2080,0,2,7260,1,0,0,0,0,0,0,0,0
6221,2010,,936,0,2,8196,0,0,0,0,0,0,0,0,0
6221,2012,,1020,0,2,9216,1,0,0,0,0,0,1,0,0
6222,1989,14076,1624,0,2,1624,0,0,0,0,1,0,0,0,0
6222,1990,13352.48,1386,1,2,3010,1,0,0,0,0,0,0,0,1
6222,1991,16015.33,2457,1,2,5467,0,0,0,0,0,0,0,0,1
6222,1992,15542.66,2248,1,2,7715,0,0,0,0,0,0,0,0,1
6222,1993,12075.5,2496,1,2,10211,0,0,0,0,0,0,0,0,1
6222,1998,13378.24,2080,1,2,12291,0,0,0,0,0,0,0,1,0
6222,2000,19630.29,2080,1,2,14371,0,0,0,0,0,0,0,1,0
6222,2008,22288.42,2080,0,2,16451,0,0,0,0,0,1,0,0,0
6222,2010,20000,2080,0,2,18531,0,0,0,0,0,1,0,0,0
6222,2014,9212.598,2548,0,2,21079,0,0,0,0,0,1,0,0,0
6223,2002,,1640,0,1,1640,0,0,0,0,1,0,0,0,0
6223,2010,,2080,0,1,3720,0,0,0,0,0,1,0,0,0
6223,2012,,2080,0,1,5800,0,0,0,0,0,1,0,0,0
6223,2014,6448.818,2080,0,1,7880,0,0,0,0,0,1,0,0,0
6224,1990,15021.54,1610,0,1,1610,0,0,0,0,0,0,0,1,0
6224,1991,44842.94,2584,0,1,4194,1,0,0,0,1,0,0,0,0
